,raw,pca,resnet,resnetpca
100,0.17900000512599945,0.17299999296665192,0.052000001072883606,0.020999999716877937
200,0.3970000147819519,0.4429999887943268,0.18400000035762787,0.4830000102519989
300,0.004000000189989805,0.004999999888241291,0.17599999904632568,0.13899999856948853
400,0.0,0.0,0.05999999865889549,0.10100000351667404
500,0.0,0.0,0.0,0.0
600,0.0,0.0,0.003000000026077032,0.004000000189989805
700,0.0,0.0,0.0,0.0
800,0.0,0.0,0.0,0.0
900,0.0,0.0,0.0,0.0
1000,0.0,0.0,0.0,0.0
